frame_num,uav_lat,uav_lon,error,true_distance,u,v,phi,true_posex,true_posey
198,32.303836039999986,119.88977999999999,1.4018261081995787e-09,0.0,0.0,0.0,-41.189936,0.0,0.0
199,32.30431736227234,119.88903957069539,6.9475365385090635,94.71867438579706,-123.81924438476562,-748.3676147460938,-40.227367,-76.05611841380596,56.454354386776686
200,32.30488619976957,119.88816449657837,1.3352968954532305,190.36285763918525,-236.2154998779297,-1638.7514038085938,-40.651356,-154.23409480648115,111.5789476907812
201,32.30540754712471,119.88736246194956,1.3275244029641935,285.5396228958215,-388.16758728027344,-2446.244873046875,-40.777406,-231.34511417266913,167.36879754578695
202,32.30596461255229,119.88650546085827,9.08167917249572,379.4766258584136,-438.29796600341797,-3328.7066040039062,-40.45082,-307.3643501516199,222.5526136192493
203,32.306472809652895,119.88572362341951,6.313652617687571,475.0468926588721,-832.919303894043,-4072.7152099609375,-41.298798,-384.5001831196714,278.9787794901058
204,32.307025097226834,119.88487393710548,11.462615966566547,570.6963964078715,-1080.1832809448242,-4913.055419921875,-43.464578,-462.6746801582631,334.10554801346734
205,32.307536554592836,119.88408705097959,10.8875504963466,664.6327597615477,-1167.9748153686523,-5715.982482910156,-40.416443,-538.6913765880745,389.2920576352626
206,32.30807083626819,119.88326503232165,13.654916613419413,759.4216009656013,-1462.4623641967773,-6519.267395019531,-41.980618,-615.7809589555254,444.4490731242113
207,32.308575207146525,119.88248901702059,9.336355717455513,855.8430042407895,-1486.264986038208,-7322.067443847656,-40.387795,-693.9870629787911,500.84848440019414
208,32.309100455764074,119.88168086324167,10.490179745917995,950.6312814936839,-1867.6342487335205,-8095.712707519531,-40.439361,-771.074909958872,556.0065796249546
209,32.309632293397314,119.88086255448398,12.911968950870047,1045.2576487393112,-1767.6785526275635,-8964.127746582031,-41.103992,-846.0827869605273,613.7649956271052
210,32.31012366494107,119.88010649338966,7.805270722083149,1140.044011601765,-1995.7303104400635,-9710.411804199219,-40.462279,-923.1689088069834,668.9241468217224
211,32.31059194726259,119.87938594548058,3.2396647125950278,1236.4642879145724,-2188.9509677886963,-10425.854125976562,-41.883215,-1001.3715196771082,725.3268331363797
212,32.31112093615837,119.87857197212585,1.0278706291466684,1330.4777788822385,-2301.709581375122,-11252.512939453125,-41.115451,-1078.4217449335847,779.2160548614338
213,32.311609051952075,119.87782087656291,6.974356313296169,1425.491219707452,-2467.5300312042236,-12004.496520996094,-41.298798,-1153.4432263623457,837.6120468461886
214,32.31215215106944,119.87698515759777,2.7515455370889903,1520.7487376324495,-2678.861650466919,-12836.499145507812,-41.67122,-1231.5919496652205,892.1087335804477
215,32.31273133478213,119.87609389207746,7.999066694813488,1615.920041278859,-2816.8042316436768,-13739.088684082031,-43.407283,-1308.690820459975,947.9060693182983
216,32.31332703452522,119.8751771899635,21.766619614345416,1711.0122955206264,-2918.569414138794,-14674.444458007812,-41.762894,-1384.749249639688,1005.0037766322494
217,32.313826899564944,119.8744079480135,18.2100819603144,1805.79576323431,-3037.2111225128174,-15453.512329101562,-40.364877,-1461.829321686877,1060.1666721659712
218,32.31444932801099,119.87345007213946,37.34146167381975,1900.2005230236825,-3409.939058303833,-16384.242919921875,-40.880539,-1538.90092822304,1114.6954565322958
219,32.3149205208793,119.87272492210515,27.326989355488756,1996.2305078081836,-3451.5604038238525,-17130.923706054688,-40.59406,-1617.079430247075,1170.4658715981059
